date,date_non_format,destination_liste,compagnie,statut,ville_depart,ville_arrivee,heure_depart_prevue,heure_depart_reelle,retard_depart_min,heure_arrivee_prevue,heure_arrivee_reelle,retard_arrivee_min,terminal_depart,terminal_arrivee
2025-04-17,17 Apr,Lisbonne,TAP Air Portugal  2,Parti 21:38,ORY • Paris,LIS • Lisbonne,21:05,21:38,33,22:40,22:56,16,1,1
2025-04-17,17 Apr,Lisbonne,Azul,Parti 21:38,ORY • Paris,LIS • Lisbonne,21:05,21:38,33,22:40,22:56,16,1,1
2025-04-17,17 Apr,Lisbonne,sata-internacional,Parti 21:38,ORY • Paris,LIS • Lisbonne,21:05,21:38,33,22:40,22:56,16,1,1
2025-04-17,17 Apr,Séville,Transavia,Parti 21:27,ORY • Paris,SVQ • Séville,21:10,21:27,17,23:35,23:32,-3,3,1
2025-04-17,17 Apr,Rome,Transavia,Parti 21:41,ORY • Paris,FCO • Rome,21:10,21:41,31,23:15,23:13,-2,3,1
2025-04-17,17 Apr,Rome,Transavia,Prévu,ORY • Paris,FCO • Rome,21:10,--,,23:15,--,,3,1
2025-04-17,17 Apr,Alger,Transavia,Parti 21:44,ORY • Paris,ALG • Alger,21:10,21:44,34,22:35,22:35,0,3,4
2025-04-18,18 Apr,Monastir,Transavia,Prévu,ORY • Paris,MIR • Monastir,20:50,--,,22:25,--,,3,--
2025-04-18,18 Apr,Madrid,Iberia Airlines  3,Parti 21:16,ORY • Paris,MAD • Madrid,20:55,21:16,21,23:00,23:02,2,1,4
2025-04-18,18 Apr,Madrid,LATAM Airlines,Parti 21:16,ORY • Paris,MAD • Madrid,20:55,21:16,21,23:00,23:02,2,1,4
2025-04-18,18 Apr,Madrid,Qatar Airways,Parti 21:16,ORY • Paris,MAD • Madrid,20:55,21:16,21,23:00,23:02,2,1,4
2025-04-18,18 Apr,Madrid,Vueling,Parti 21:16,ORY • Paris,MAD • Madrid,20:55,21:16,21,23:00,23:02,2,1,4
2025-04-18,18 Apr,Faro,Transavia,Parti 21:09,ORY • Paris,FAO • Faro,20:55,21:09,14,22:35,22:28,-7,3,1
2025-04-18,18 Apr,Faro,Transavia,Prévu,ORY • Paris,FAO • Faro,20:55,--,,22:35,--,,3,--
2025-04-18,18 Apr,Malte,KM Malta Airlines  1,Parti 21:03,ORY • Paris,MLA • Malte,20:55,21:03,8,23:35,23:16,-19,2,3
2025-04-18,18 Apr,Malte,Air France,Parti 21:03,ORY • Paris,MLA • Malte,20:55,21:03,8,23:35,23:16,-19,2,3
2025-04-18,18 Apr,Saint Denis,Corsair  1,Parti 22:12,ORY • Paris,RUN • Saint Denis,21:00,22:12,72,10:30,--,,4,1
2025-04-18,18 Apr,Saint Denis,Air Madagascar,Parti 22:12,ORY • Paris,RUN • Saint Denis,21:00,22:12,72,10:30,--,,4,1
2025-04-18,18 Apr,Lisbonne,TAP Air Portugal  2,Parti 21:40,ORY • Paris,LIS • Lisbonne,21:05,21:40,35,22:40,--,,1,1
2025-04-18,18 Apr,Lisbonne,Azul,Parti 21:40,ORY • Paris,LIS • Lisbonne,21:05,21:40,35,22:40,22:56,16,1,1
2025-04-18,18 Apr,Lisbonne,sata-internacional,Parti 21:40,ORY • Paris,LIS • Lisbonne,21:05,21:40,35,22:40,--,,1,1
2025-04-18,18 Apr,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,21:05,--,,22:45,22:33,-12,3,T2
2025-04-18,18 Apr,Barcelone,Transavia,Parti 21:13,ORY • Paris,BCN • Barcelone,21:05,21:13,8,22:45,22:31,-14,3,2
2025-04-18,18 Apr,Valence,Vueling  1,Parti 21:32,ORY • Paris,VLC • Valence,21:05,21:32,27,23:05,23:12,7,1,1
2025-04-18,18 Apr,Valence,Iberia Airlines,Parti 21:32,ORY • Paris,VLC • Valence,21:05,21:32,27,23:05,23:12,7,1,1
2025-04-18,18 Apr,Nice,Air France,Parti 21:33,ORY • Paris,NCE • Nice,21:05,21:33,28,22:30,22:39,9,3,2
2025-04-18,18 Apr,Rome,Transavia,Parti 22:04,ORY • Paris,FCO • Rome,21:10,22:04,54,23:15,23:28,13,3,1
2025-04-18,18 Apr,Séville,Transavia,Parti 21:10,ORY • Paris,SVQ • Séville,21:10,21:10,0,23:35,23:41,6,3,1
2025-04-18,18 Apr,Toulouse,Air France,Parti 21:39,ORY • Paris,TLS • Toulouse,21:10,21:39,29,22:25,22:59,34,3,1
2025-04-18,18 Apr,Rome,Transavia,Prévu,ORY • Paris,FCO • Rome,21:10,--,,23:15,--,,3,1
2025-04-18,18 Apr,Séville,Transavia,Parti 21:30,ORY • Paris,SVQ • Séville,21:10,21:30,20,23:35,23:38,3,3,1
2025-04-18,18 Apr,Casablanca,Royal Air Maroc,Parti 21:51,ORY • Paris,CMN • Casablanca,21:15,21:51,36,23:20,23:42,22,4,2
2025-04-18,18 Apr,Berlin,easyJet UK,Parti 21:38,ORY • Paris,BER • Berlin,21:15,21:38,23,22:55,22:59,4,1,1
2025-04-18,18 Apr,Alger,Transavia,Prévu,ORY • Paris,ALG • Alger,21:15,--,,22:40,--,,3,4
2025-04-18,18 Apr,Alger,Transavia,Parti 21:55,ORY • Paris,ALG • Alger,21:15,21:55,40,22:40,22:54,14,3,4
2025-04-19,19 Apr,Alger,Air Algerie,Parti 20:28,ORY • Paris,ALG • Alger,20:10,20:28,18,21:20,21:18,-2,4,4
2025-04-19,19 Apr,Tunis,Transavia,Parti 20:34,ORY • Paris,TUN • Tunis,20:15,20:34,19,21:50,21:38,-12,3,M
2025-04-19,19 Apr,Biarritz,Transavia,Parti 21:18,ORY • Paris,BIQ • Biarritz,20:20,21:18,58,21:50,22:22,32,3,--
2025-04-19,19 Apr,Porto,Transavia,Parti 22:27,ORY • Paris,OPO • Porto,20:30,22:27,117,21:50,--,,3,2
2025-04-19,19 Apr,Cracovie/Balice,LOT Polish Airlines  1,Parti 21:49,ORY • Paris,KRK • Cracovie/Balice,20:30,21:49,79,22:50,23:35,45,1,T
2025-04-19,19 Apr,Cracovie/Balice,TAP Air Portugal,Parti 21:49,ORY • Paris,KRK • Cracovie/Balice,20:30,21:49,79,22:50,23:35,45,1,T
2025-04-19,19 Apr,Nice,Air France,Parti 20:55,ORY • Paris,NCE • Nice,20:35,20:55,20,22:00,22:06,6,3,2
2025-04-19,19 Apr,Malaga,Transavia,Parti 21:00,ORY • Paris,AGP • Malaga,20:40,21:00,20,23:10,23:13,3,3,3
2025-04-19,19 Apr,Djerba,Transavia,Parti 21:11,ORY • Paris,DJE • Djerba,20:45,21:11,26,22:40,--,,3,M
2025-04-19,19 Apr,Palma de Majorque,Transavia,Parti 20:50,ORY • Paris,PMI • Palma de Majorque,20:45,20:50,5,22:40,22:25,-15,3,1
2025-04-19,19 Apr,Palerme,Transavia,Parti 21:44,ORY • Paris,PMO • Palerme,20:45,21:44,59,23:10,23:53,43,3,1
2025-04-19,19 Apr,Lisbonne,Transavia,Parti 21:12,ORY • Paris,LIS • Lisbonne,20:50,21:12,22,22:30,22:19,-11,3,1
2025-04-19,19 Apr,Berlin,easyJet UK,Parti 20:57,ORY • Paris,BER • Berlin,20:50,20:57,7,22:30,22:21,-9,1,1
2025-04-19,19 Apr,Lisbonne,Transavia,Estimé,ORY • Paris,LIS • Lisbonne,20:50,--,,22:30,--,,3,1
2025-04-19,19 Apr,Monastir,Transavia,Parti 21:13,ORY • Paris,MIR • Monastir,20:50,21:13,23,22:25,22:33,8,3,3
2025-04-19,19 Apr,Faro,Transavia,Parti 21:21,ORY • Paris,FAO • Faro,20:55,21:21,26,22:35,22:31,-4,3,1
2025-04-19,19 Apr,Malte,KM Malta Airlines  1,Parti 21:03,ORY • Paris,MLA • Malte,20:55,21:03,8,23:35,23:27,-8,2,MAIN
2025-04-19,19 Apr,Malte,Air France,Parti 21:03,ORY • Paris,MLA • Malte,20:55,21:03,8,23:35,23:27,-8,2,MAIN
2025-04-19,19 Apr,Marseille,Transavia,Parti 22:04,ORY • Paris,MRS • Marseille,21:00,22:04,64,22:12,--,,--,2
2025-04-19,19 Apr,Saint Denis,Air France  1,Parti 21:06,ORY • Paris,RUN • Saint Denis,21:00,21:06,6,10:00,09:53,-7,3,1
2025-04-19,19 Apr,Saint Denis,KLM,Parti 21:06,ORY • Paris,RUN • Saint Denis,21:00,21:06,6,10:00,09:53,-7,3,1
2025-04-19,19 Apr,Malaga,Vueling  1,Parti 21:20,ORY • Paris,AGP • Malaga,21:00,21:20,20,23:30,23:31,1,1,PAX
2025-04-19,19 Apr,Malaga,Iberia Airlines,Parti 21:20,ORY • Paris,AGP • Malaga,21:00,21:20,20,23:30,23:31,1,1,PAX
2025-04-19,19 Apr,Saint Denis,Corsair,Parti 21:08,ORY • Paris,RUN • Saint Denis,21:00,21:08,8,10:30,10:13,-17,4,1
2025-04-20,20 Apr,Figari,Air Corsica  1,Parti 21:25,ORY • Paris,FSC • Figari,20:55,21:25,30,22:35,--,,3,3
2025-04-20,20 Apr,Figari,Air France,Parti 21:25,ORY • Paris,FSC • Figari,20:55,21:25,30,22:35,--,,3,3
2025-04-20,20 Apr,Saint Denis,Corsair,Parti 21:19,ORY • Paris,RUN • Saint Denis,21:00,21:19,19,10:30,10:30,0,4,1
2025-04-20,20 Apr,Barcelone,Transavia,Parti 21:29,ORY • Paris,BCN • Barcelone,21:05,21:29,24,22:45,22:43,-2,3,2
2025-04-20,20 Apr,Berlin,easyJet UK,Parti 21:43,ORY • Paris,BER • Berlin,21:05,21:43,38,22:50,23:07,17,1,1
2025-04-20,20 Apr,Nice,Air France,Parti 21:52,ORY • Paris,NCE • Nice,21:05,21:52,47,22:30,23:00,30,3,2
2025-04-20,20 Apr,Lisbonne,TAP Air Portugal  3,Parti 22:16,ORY • Paris,LIS • Lisbonne,21:05,22:16,71,22:40,23:32,52,1,1
2025-04-20,20 Apr,Lisbonne,Azul,Parti 22:16,ORY • Paris,LIS • Lisbonne,21:05,22:16,71,22:40,23:32,52,1,1
2025-04-20,20 Apr,Lisbonne,LOT Polish Airlines,Parti 22:16,ORY • Paris,LIS • Lisbonne,21:05,22:16,71,22:40,23:32,52,1,1
2025-04-20,20 Apr,Lisbonne,sata-internacional,Parti 22:16,ORY • Paris,LIS • Lisbonne,21:05,22:16,71,22:40,23:32,52,1,1
2025-04-20,20 Apr,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,21:05,--,,22:45,22:45,0,3,T2
2025-04-20,20 Apr,Valence,Vueling  1,Parti 21:27,ORY • Paris,VLC • Valence,21:05,21:27,22,23:05,22:54,-11,1,1
2025-04-20,20 Apr,Valence,Iberia Airlines,Parti 21:27,ORY • Paris,VLC • Valence,21:05,21:27,22,23:05,22:54,-11,1,1
2025-04-20,20 Apr,Alger,Transavia,Parti 21:50,ORY • Paris,ALG • Alger,21:10,21:50,40,22:35,22:40,5,3,4
2025-04-20,20 Apr,Alger,Transavia,Prévu,ORY • Paris,ALG • Alger,21:10,--,,22:35,--,,3,4
2025-04-20,20 Apr,Séville,Transavia,Parti 21:47,ORY • Paris,SVQ • Séville,21:10,21:47,37,23:35,23:43,8,3,1
2025-04-20,20 Apr,Séville,Transavia,Posé,ORY • Paris,SVQ • Séville,21:10,--,,23:35,23:44,9,3,1
2025-04-20,20 Apr,Rome,Transavia,Parti 21:54,ORY • Paris,FCO • Rome,21:10,21:54,44,23:15,23:30,15,3,1
2025-04-20,20 Apr,Rome,Transavia,Prévu,ORY • Paris,FCO • Rome,21:10,--,,23:15,--,,3,1
2025-04-20,20 Apr,Casablanca,Royal Air Maroc,Parti 21:55,ORY • Paris,CMN • Casablanca,21:15,21:55,40,23:20,23:25,5,4,2
2025-04-20,20 Apr,Florence,Vueling  1,Parti 21:35,ORY • Paris,FLR • Florence,21:15,21:35,20,23:00,23:00,0,1,3
2025-04-20,20 Apr,Florence,Iberia Airlines,Parti 21:35,ORY • Paris,FLR • Florence,21:15,21:35,20,23:00,23:00,0,1,3
2025-04-20,20 Apr,Milan,Transavia,Parti 21:26,ORY • Paris,MXP • Milan,21:15,21:26,11,22:50,22:46,-4,3,T1
2025-04-20,20 Apr,Milan,Transavia,Parti 21:41,ORY • Paris,MXP • Milan,21:15,21:41,26,22:50,22:47,-3,3,1
2025-04-20,20 Apr,Maurice,Corsair,Parti 21:45,ORY • Paris,MRU • Maurice,21:20,21:45,25,10:55,10:57,2,4,1
2025-04-20,20 Apr,Oujda,Royal Air Maroc,Parti 21:42,ORY • Paris,OUD • Oujda,21:20,21:42,22,23:00,22:54,-6,4,2
2025-04-21,21 Apr,Malte,KM Malta Airlines  1,Parti 21:02,ORY • Paris,MLA • Malte,20:55,21:02,7,23:35,23:20,-15,2,1
2025-04-21,21 Apr,Malte,Air France,Parti 21:02,ORY • Paris,MLA • Malte,20:55,21:02,7,23:35,23:20,-15,2,1
2025-04-21,21 Apr,Valence,Vueling  1,Parti 21:12,ORY • Paris,VLC • Valence,20:55,21:12,17,22:55,22:42,-13,1,1
2025-04-21,21 Apr,Valence,Iberia Airlines,Parti 21:12,ORY • Paris,VLC • Valence,20:55,21:12,17,22:55,22:42,-13,1,1
2025-04-21,21 Apr,Faro,Transavia,Prévu,ORY • Paris,FAO • Faro,20:55,--,,22:35,--,,3,--
2025-04-21,21 Apr,Malaga,Transavia,Posé,ORY • Paris,AGP • Malaga,20:55,--,,23:25,23:59,34,3,PAX
2025-04-21,21 Apr,Saint Denis,Air France  1,Parti 21:16,ORY • Paris,RUN • Saint Denis,21:00,21:16,16,10:00,10:04,4,3,1
2025-04-21,21 Apr,Saint Denis,KLM,Parti 21:16,ORY • Paris,RUN • Saint Denis,21:00,21:16,16,10:00,10:04,4,3,1
2025-04-21,21 Apr,Malaga,Vueling  1,Parti 21:07,ORY • Paris,AGP • Malaga,21:00,21:07,7,23:30,23:10,-20,1,PAX
2025-04-21,21 Apr,Malaga,Iberia Airlines,Parti 21:07,ORY • Paris,AGP • Malaga,21:00,21:07,7,23:30,23:10,-20,1,PAX
2025-04-21,21 Apr,Saint Denis,Corsair  1,Parti 21:57,ORY • Paris,RUN • Saint Denis,21:00,21:57,57,10:30,--,,4,1
2025-04-21,21 Apr,Saint Denis,Air Madagascar,Parti 21:57,ORY • Paris,RUN • Saint Denis,21:00,21:57,57,10:30,--,,4,1
2025-04-21,21 Apr,Berlin,easyJet UK,Parti 21:19,ORY • Paris,BER • Berlin,21:05,21:19,14,22:45,22:42,-3,1,1
2025-04-21,21 Apr,Nice,Air France,Parti 21:27,ORY • Paris,NCE • Nice,21:05,21:27,22,22:30,22:33,3,3,2
2025-04-21,21 Apr,Lisbonne,TAP Air Portugal  3,Parti 21:39,ORY • Paris,LIS • Lisbonne,21:05,21:39,34,22:40,22:57,17,1,1
2025-04-21,21 Apr,Lisbonne,Azul,Parti 21:39,ORY • Paris,LIS • Lisbonne,21:05,21:39,34,22:40,22:57,17,1,1
2025-04-21,21 Apr,Lisbonne,LOT Polish Airlines,Parti 21:39,ORY • Paris,LIS • Lisbonne,21:05,21:39,34,22:40,22:57,17,1,1
2025-04-21,21 Apr,Lisbonne,sata-internacional,Parti 21:39,ORY • Paris,LIS • Lisbonne,21:05,21:39,34,22:40,22:57,17,1,1
2025-04-21,21 Apr,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,21:05,--,,22:45,22:40,-5,3,T2
2025-04-21,21 Apr,Barcelone,Transavia,Parti 21:22,ORY • Paris,BCN • Barcelone,21:05,21:22,17,22:45,22:37,-8,3,2
2025-04-21,21 Apr,Séville,Transavia,Posé,ORY • Paris,SVQ • Séville,21:10,--,,23:35,00:01,26,3,1
2025-04-21,21 Apr,Séville,Transavia,Parti 22:00,ORY • Paris,SVQ • Séville,21:10,22:00,50,23:35,23:58,23,3,1
2025-04-21,21 Apr,Lisbonne,Transavia,Estimé,ORY • Paris,LIS • Lisbonne,21:15,--,,22:55,--,,3,1
2025-04-21,21 Apr,Toulouse,Air France,Parti 22:10,ORY • Paris,TLS • Toulouse,21:15,22:10,55,22:30,23:07,37,3,1
2025-04-21,21 Apr,Porto,Transavia,Prévu,ORY • Paris,OPO • Porto,21:15,--,,22:35,--,,3,--
2025-04-21,21 Apr,Lisbonne,Transavia,Parti 21:30,ORY • Paris,LIS • Lisbonne,21:15,21:30,15,22:55,22:46,-9,3,1
2025-04-21,21 Apr,Genève,easyJet UK,Parti 22:57,ORY • Paris,GVA • Genève,21:15,22:57,102,22:20,--,,1,1
2025-04-21,21 Apr,Porto,Transavia,Parti 21:35,ORY • Paris,OPO • Porto,21:15,21:35,20,22:35,22:26,-9,3,1
2025-04-22,22 Apr,Faro,Transavia,Parti 21:25,ORY • Paris,FAO • Faro,20:55,21:25,30,22:35,22:28,-7,3,2
2025-04-22,22 Apr,Faro,Transavia,Prévu,ORY • Paris,FAO • Faro,20:55,--,,22:35,--,,3,--
2025-04-22,22 Apr,Malte,KM Malta Airlines  1,Parti 21:02,ORY • Paris,MLA • Malte,20:55,21:02,7,23:35,23:23,-12,2,MAIN
2025-04-22,22 Apr,Malte,Air France,Parti 21:02,ORY • Paris,MLA • Malte,20:55,21:02,7,23:35,23:23,-12,2,1
2025-04-22,22 Apr,Madrid,Iberia Airlines  3,Parti 21:57,ORY • Paris,MAD • Madrid,20:55,21:57,62,23:00,23:26,26,1,4
2025-04-22,22 Apr,Madrid,LATAM Airlines,Parti 21:57,ORY • Paris,MAD • Madrid,20:55,21:57,62,23:00,23:26,26,1,4
2025-04-22,22 Apr,Madrid,Qatar Airways,Parti 21:57,ORY • Paris,MAD • Madrid,20:55,21:57,62,23:00,23:26,26,1,4
2025-04-22,22 Apr,Madrid,Vueling,Parti 21:57,ORY • Paris,MAD • Madrid,20:55,21:57,62,23:00,23:26,26,1,4
2025-04-22,22 Apr,Nice,easyJet UK,Parti 21:00,ORY • Paris,NCE • Nice,20:55,21:00,5,22:20,22:04,-16,1,2
2025-04-22,22 Apr,Saint Denis,Corsair,Parti 21:20,ORY • Paris,RUN • Saint Denis,21:00,21:20,20,10:30,10:21,-9,4,1
2025-04-22,22 Apr,Saint Denis,Air France  1,Parti 21:47,ORY • Paris,RUN • Saint Denis,21:00,21:47,47,10:00,10:26,26,3,1
2025-04-22,22 Apr,Saint Denis,KLM,Parti 21:47,ORY • Paris,RUN • Saint Denis,21:00,21:47,47,10:00,10:26,26,3,1
2025-04-22,22 Apr,Nice,Air France,Parti 21:04,ORY • Paris,NCE • Nice,21:05,21:04,-1,22:30,22:13,-17,3,2
2025-04-22,22 Apr,Lisbonne,TAP Air Portugal  3,Parti 21:44,ORY • Paris,LIS • Lisbonne,21:05,21:44,39,22:40,22:47,7,1,1
2025-04-22,22 Apr,Lisbonne,Azul,Parti 21:44,ORY • Paris,LIS • Lisbonne,21:05,21:44,39,22:40,22:47,7,1,1
2025-04-22,22 Apr,Lisbonne,LOT Polish Airlines,Parti 21:44,ORY • Paris,LIS • Lisbonne,21:05,21:44,39,22:40,22:47,7,1,1
2025-04-22,22 Apr,Lisbonne,sata-internacional,Parti 21:44,ORY • Paris,LIS • Lisbonne,21:05,21:44,39,22:40,22:47,7,1,1
2025-04-22,22 Apr,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,21:05,--,,22:45,23:14,29,3,T2
2025-04-22,22 Apr,Malaga,Vueling  1,Parti 21:36,ORY • Paris,AGP • Malaga,21:05,21:36,31,23:35,23:27,-8,1,PAX
2025-04-22,22 Apr,Malaga,Iberia Airlines,Parti 21:36,ORY • Paris,AGP • Malaga,21:05,21:36,31,23:35,23:27,-8,1,PAX
2025-04-22,22 Apr,Barcelone,Transavia,Parti 21:49,ORY • Paris,BCN • Barcelone,21:05,21:49,44,22:45,23:11,26,3,2
2025-04-22,22 Apr,Valence,Vueling  1,Parti 21:05,ORY • Paris,VLC • Valence,21:05,21:05,0,23:05,22:29,-36,1,1
2025-04-22,22 Apr,Valence,Iberia Airlines,Parti 21:05,ORY • Paris,VLC • Valence,21:05,21:05,0,23:05,22:29,-36,1,1
2025-04-22,22 Apr,Milan,Transavia,Parti 21:08,ORY • Paris,MXP • Milan,21:10,21:08,-2,22:45,22:14,-31,3,1
2025-04-22,22 Apr,Séville,Transavia,Parti 21:10,ORY • Paris,SVQ • Séville,21:10,21:10,0,23:35,23:50,15,3,1
2025-04-22,22 Apr,Toulouse,Air France,Parti 21:09,ORY • Paris,TLS • Toulouse,21:10,21:09,-1,22:25,22:06,-19,3,1
2025-04-22,22 Apr,Milan,Transavia,Parti 20:54,ORY • Paris,MXP • Milan,21:10,20:54,-16,22:45,22:14,-31,3,T1
2025-04-22,22 Apr,Séville,Transavia,Parti 22:00,ORY • Paris,SVQ • Séville,21:10,22:00,50,23:35,23:47,12,3,1
2025-04-22,22 Apr,Porto,Transavia,Prévu,ORY • Paris,OPO • Porto,21:15,--,,22:35,--,,3,--
2025-04-22,22 Apr,Porto,Transavia,Parti 21:34,ORY • Paris,OPO • Porto,21:15,21:34,19,22:35,22:20,-15,3,1
2025-04-23,23 Apr,Lisbonne,Transavia,Estimé,ORY • Paris,LIS • Lisbonne,20:50,--,,22:30,--,,3,1
2025-04-23,23 Apr,Lisbonne,Transavia,Parti 21:26,ORY • Paris,LIS • Lisbonne,20:50,21:26,36,22:30,22:33,3,3,1
2025-04-23,23 Apr,Madrid,Iberia Airlines  3,Parti 21:35,ORY • Paris,MAD • Madrid,20:55,21:35,40,23:00,22:59,-1,1,4
2025-04-23,23 Apr,Madrid,LATAM Airlines,Parti 21:35,ORY • Paris,MAD • Madrid,20:55,21:35,40,23:00,22:59,-1,1,4
2025-04-23,23 Apr,Madrid,Qatar Airways,Parti 21:35,ORY • Paris,MAD • Madrid,20:55,21:35,40,23:00,22:59,-1,1,4
2025-04-23,23 Apr,Madrid,Vueling,Parti 21:35,ORY • Paris,MAD • Madrid,20:55,21:35,40,23:00,22:59,-1,1,4
2025-04-23,23 Apr,Valence,Vueling  1,Parti 21:21,ORY • Paris,VLC • Valence,20:55,21:21,26,22:55,22:47,-8,1,1
2025-04-23,23 Apr,Valence,Iberia Airlines,Parti 21:21,ORY • Paris,VLC • Valence,20:55,21:21,26,22:55,22:47,-8,1,1
2025-04-23,23 Apr,Faro,Transavia,Parti 21:28,ORY • Paris,FAO • Faro,20:55,21:28,33,22:35,22:31,-4,3,A
2025-04-23,23 Apr,Faro,Transavia,Prévu,ORY • Paris,FAO • Faro,20:55,--,,22:35,--,,3,--
2025-04-23,23 Apr,Malte,KM Malta Airlines  1,Parti 21:08,ORY • Paris,MLA • Malte,20:55,21:08,13,23:35,23:17,-18,2,2B
2025-04-23,23 Apr,Malte,Air France,Parti 21:08,ORY • Paris,MLA • Malte,20:55,21:08,13,23:35,23:17,-18,2,2B
2025-04-23,23 Apr,Malaga,Vueling  1,Parti 21:46,ORY • Paris,AGP • Malaga,21:00,21:46,46,23:30,23:37,7,1,PAX
2025-04-23,23 Apr,Malaga,Iberia Airlines,Parti 21:46,ORY • Paris,AGP • Malaga,21:00,21:46,46,23:30,23:37,7,1,PAX
2025-04-23,23 Apr,Milan,Transavia,Parti 21:27,ORY • Paris,MXP • Milan,21:00,21:27,27,22:35,22:47,12,3,T1
2025-04-23,23 Apr,Saint Denis,Corsair,Parti 21:19,ORY • Paris,RUN • Saint Denis,21:00,21:19,19,10:30,10:10,-20,4,1
2025-04-23,23 Apr,Milan,Transavia,Parti 21:27,ORY • Paris,MXP • Milan,21:00,21:27,27,22:35,22:47,12,3,1
2025-04-23,23 Apr,Barcelone,Transavia,Posé,ORY • Paris,BCN • Barcelone,21:05,--,,22:45,22:53,8,3,T2
2025-04-23,23 Apr,Barcelone,Transavia,Parti 21:42,ORY • Paris,BCN • Barcelone,21:05,21:42,37,22:45,22:50,5,3,2
2025-04-23,23 Apr,Nice,easyJet UK,Parti 21:43,ORY • Paris,NCE • Nice,21:05,21:43,38,22:30,22:41,11,1,2
2025-04-23,23 Apr,Nice,Air France,Parti 21:44,ORY • Paris,NCE • Nice,21:05,21:44,39,22:30,22:44,14,3,2
2025-04-23,23 Apr,Lisbonne,TAP Air Portugal  3,Parti 21:52,ORY • Paris,LIS • Lisbonne,21:05,21:52,47,22:40,23:01,21,1,1
2025-04-23,23 Apr,Lisbonne,Azul,Parti 21:52,ORY • Paris,LIS • Lisbonne,21:05,21:52,47,22:40,23:01,21,1,1
2025-04-23,23 Apr,Lisbonne,LOT Polish Airlines,Parti 21:52,ORY • Paris,LIS • Lisbonne,21:05,21:52,47,22:40,23:01,21,1,1
2025-04-23,23 Apr,Lisbonne,sata-internacional,Parti 21:52,ORY • Paris,LIS • Lisbonne,21:05,21:52,47,22:40,23:01,21,1,1
2025-04-23,23 Apr,Rome,Transavia,Parti 21:39,ORY • Paris,FCO • Rome,21:10,21:39,29,23:15,23:06,-9,3,1
2025-04-23,23 Apr,Toulouse,Air France,Parti 21:32,ORY • Paris,TLS • Toulouse,21:10,21:32,22,22:25,22:26,1,3,1
2025-04-23,23 Apr,Rome,Transavia,Prévu,ORY • Paris,FCO • Rome,21:10,--,,23:15,--,,3,1
2025-04-23,23 Apr,Séville,Transavia,Parti 22:01,ORY • Paris,SVQ • Séville,21:10,22:01,51,23:35,23:56,21,3,1
2025-04-24,24 Apr,Monastir,Transavia,Prévu,ORY • Paris,MIR • Monastir,20:50,--,,22:25,--,,3,--
2025-04-24,24 Apr,Lisbonne,Transavia,Estimé,ORY • Paris,LIS • Lisbonne,20:50,--,,22:30,--,,3,1
2025-04-24,24 Apr,Monastir,Transavia,Parti 21:11,ORY • Paris,MIR • Monastir,20:50,21:11,21,22:25,22:18,-7,3,1
2025-04-24,24 Apr,Milan,easyJet,Parti 20:39,ORY • Paris,MXP • Milan,20:55,20:39,-16,22:20,22:04,-16,--,T2
2025-04-24,24 Apr,Malte,KM Malta Airlines  1,Parti 21:14,ORY • Paris,MLA • Malte,20:55,21:14,19,23:35,23:23,-12,2,2
2025-04-24,24 Apr,Malte,Air France,Parti 21:14,ORY • Paris,MLA • Malte,20:55,21:14,19,23:35,23:23,-12,2,2
2025-04-24,24 Apr,Madrid,Iberia Airlines  3,Parti 21:39,ORY • Paris,MAD • Madrid,20:55,21:39,44,23:00,23:22,22,1,4
2025-04-24,24 Apr,Madrid,LATAM Airlines,Parti 21:39,ORY • Paris,MAD • Madrid,20:55,21:39,44,23:00,23:22,22,1,4
2025-04-24,24 Apr,Madrid,Qatar Airways,Parti 21:39,ORY • Paris,MAD • Madrid,20:55,21:39,44,23:00,23:22,22,1,4
2025-04-24,24 Apr,Madrid,Vueling,Parti 21:39,ORY • Paris,MAD • Madrid,20:55,21:39,44,23:00,23:22,22,1,4
2025-04-24,24 Apr,Milan,easyJet UK,Parti 21:05,ORY • Paris,MXP • Milan,20:55,21:05,10,22:20,--,,1,2
2025-04-24,24 Apr,Faro,Transavia,Parti 21:13,ORY • Paris,FAO • Faro,20:55,21:13,18,22:35,22:21,-14,3,1
2025-04-24,24 Apr,Faro,Transavia,Prévu,ORY • Paris,FAO • Faro,20:55,--,,22:35,--,,3,--
2025-04-24,24 Apr,Saint Denis,Corsair,Parti 21:19,ORY • Paris,RUN • Saint Denis,21:00,21:19,19,10:30,10:01,-29,4,1
2025-04-24,24 Apr,Saint Denis,Air France  1,Parti 22:59,ORY • Paris,RUN • Saint Denis,21:00,22:59,119,10:00,--,,3,1
2025-04-24,24 Apr,Saint Denis,KLM,Parti 22:59,ORY • Paris,RUN • Saint Denis,21:00,22:59,119,10:00,--,,3,1
2025-04-24,24 Apr,Malaga,Vueling  1,Parti 22:07,ORY • Paris,AGP • Malaga,21:00,22:07,67,23:30,00:12,42,1,PAX
2025-04-24,24 Apr,Malaga,Iberia Airlines,Parti 22:07,ORY • Paris,AGP • Malaga,21:00,22:07,67,23:30,00:12,42,1,PAX
